,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,target
409,38,0,272476,7,13,1,3,4,0,0,0,0,24,0, >50K.
410,36,0,175130,0,7,4,10,3,0,0,0,0,40,0, <=50K.
411,33,0,118941,1,9,1,5,4,0,0,0,0,40,0, >50K.
412,19,0,164339,1,9,0,11,0,0,1,1055,0,70,0, <=50K.
414,42,3,55457,4,6,1,5,1,0,1,0,0,40,3, <=50K.
415,50,0,280292,4,6,1,10,1,0,1,0,0,40,0, >50K.
416,30,0,446894,1,9,1,11,1,0,1,0,0,30,0, <=50K.
417,37,4,67083,3,10,1,3,5,2,1,0,0,40,17, <=50K.
418,54,5,159219,5,15,1,3,1,0,1,99999,0,40,0, >50K.
419,52,5,168539,7,13,0,6,2,0,1,0,0,40,0, <=50K.
421,33,0,150309,1,9,4,4,2,0,0,0,0,40,0, <=50K.
422,25,0,122999,3,10,0,7,5,0,1,0,0,40,0, <=50K.
423,24,0,302195,7,13,0,8,2,0,1,0,0,45,0, <=50K.
424,26,0,210982,10,11,3,5,3,1,0,114,0,40,0, <=50K.
425,39,0,177140,1,9,3,5,2,0,1,0,0,40,0, >50K.
426,59,0,113838,1,9,4,2,2,0,0,0,0,40,0, <=50K.
427,29,0,97165,3,10,0,5,3,0,0,0,0,40,0, <=50K.
428,47,0,104301,0,7,0,2,0,0,0,0,0,45,0, <=50K.
430,64,5,115931,1,9,1,10,1,0,1,0,0,50,0, <=50K.
431,21,0,147280,1,9,0,2,0,3,1,0,0,20,0, <=50K.
432,32,0,185433,3,10,1,5,4,1,0,0,0,40,0, >50K.
433,26,0,599057,1,9,0,6,2,1,0,0,0,37,0, <=50K.
435,62,2,71467,8,14,1,3,1,0,1,0,0,40,0, <=50K.
436,32,0,183977,7,13,1,4,1,0,1,0,0,55,0, >50K.
438,45,2,196858,1,9,1,6,1,0,1,0,0,60,0, <=50K.
439,31,0,160594,7,13,1,6,1,0,1,0,1887,50,0, >50K.
440,32,0,65278,1,9,1,5,1,0,1,2580,0,40,0, <=50K.
441,24,0,102258,7,13,1,8,1,0,1,0,0,40,0, <=50K.
442,25,0,196947,7,13,0,8,0,0,0,0,0,40,0, <=50K.
443,41,2,233150,1,9,1,6,1,0,1,0,0,60,0, <=50K.
444,18,0,42857,3,10,0,8,0,0,0,0,0,20,0, <=50K.
445,44,0,118059,12,16,1,3,1,0,1,0,0,55,0, >50K.
446,40,0,169262,3,10,1,6,1,0,1,3411,0,50,0, <=50K.
447,27,0,95108,7,13,0,3,2,0,1,0,0,40,0, <=50K.
448,23,0,161092,7,13,0,5,0,0,1,0,0,40,0, <=50K.
449,21,0,345253,3,10,0,5,2,3,1,2174,0,40,0, <=50K.
450,37,4,111275,1,9,1,10,1,0,1,0,0,40,0, <=50K.
451,65,2,178878,1,9,1,1,1,0,1,0,0,48,0, <=50K.
452,43,3,157237,8,14,1,3,1,0,1,0,0,40,0, >50K.
453,45,0,155664,1,9,0,5,2,0,1,0,0,44,0, <=50K.
454,24,4,322658,7,13,0,6,2,0,0,0,0,40,0, <=50K.
455,24,0,208503,3,10,0,0,2,0,1,0,0,42,0, <=50K.
456,19,1,223326,3,10,0,13,0,0,1,0,1721,35,0, <=50K.
457,37,0,20308,7,13,1,3,1,0,1,0,0,65,0, >50K.
458,24,0,124751,1,9,0,5,0,0,0,0,0,35,0, <=50K.
459,34,0,113364,3,10,1,0,1,0,1,0,0,40,6, <=50K.
460,50,4,196900,1,9,1,2,4,0,0,0,0,39,0, <=50K.
461,36,0,168170,1,9,1,4,1,0,1,0,0,40,11, <=50K.
462,39,0,205338,7,13,1,8,1,0,1,0,0,60,0, <=50K.
463,44,2,98806,6,4,1,4,1,0,1,0,0,38,0, <=50K.
464,45,4,226452,1,9,1,2,1,0,1,0,0,40,0, <=50K.
465,32,4,479179,0,7,0,13,0,0,1,0,0,40,0, <=50K.
466,47,3,471990,8,14,1,6,1,1,1,0,0,40,0, >50K.
467,50,0,44728,1,9,1,0,1,0,1,0,0,40,0, <=50K.
468,32,0,33117,10,11,1,2,1,0,1,0,0,40,0, <=50K.
469,19,0,264876,1,9,0,11,0,0,1,0,0,40,0, <=50K.
472,28,0,193122,1,9,4,8,5,0,1,0,0,50,0, <=50K.
473,39,3,149347,8,14,0,3,2,0,1,0,0,40,18, >50K.
474,21,0,129172,3,10,0,2,2,0,1,2907,0,40,0, <=50K.
475,73,2,151255,3,10,2,1,2,0,0,0,0,75,0, <=50K.
476,39,0,98886,6,4,1,2,1,0,1,4508,0,40,3, <=50K.
477,25,0,238673,3,10,0,0,2,0,1,0,0,40,0, <=50K.
478,31,0,137991,3,10,6,8,4,0,0,0,0,20,0, <=50K.
479,51,0,85942,3,10,4,8,2,0,0,0,0,32,0, <=50K.
480,39,0,85783,7,13,1,5,4,0,0,0,0,28,0, <=50K.
481,31,0,174789,7,13,4,11,0,0,1,0,0,40,0, <=50K.
482,21,0,457162,3,10,0,8,0,1,1,0,0,17,0, <=50K.
483,46,0,176026,7,13,4,6,2,0,1,27828,0,50,0, >50K.
484,73,0,88594,1,9,4,6,2,0,0,0,0,35,0, <=50K.
485,41,0,311101,1,9,4,4,2,0,1,0,0,40,0, <=50K.
486,20,0,273989,1,9,0,10,0,0,1,0,0,40,0, <=50K.
487,27,0,370242,2,12,0,2,2,0,1,0,0,30,0, <=50K.
488,24,0,194630,7,13,0,3,2,0,1,0,0,35,0, <=50K.
489,20,0,313817,3,10,1,4,1,0,1,0,0,40,0, <=50K.
490,39,0,195843,10,11,0,0,0,0,1,0,0,40,0, <=50K.
491,27,0,203160,7,13,0,11,2,0,1,0,0,28,0, <=50K.
492,33,0,175856,0,7,1,8,1,0,1,0,0,60,0, <=50K.
493,33,0,75435,1,9,1,11,1,4,1,0,0,40,0, <=50K.
494,36,4,291676,11,5,1,4,1,1,1,0,0,40,0, <=50K.
495,55,0,192869,3,10,1,6,1,0,1,0,0,36,0, <=50K.
496,19,0,124464,3,10,0,0,0,0,1,0,0,40,0, <=50K.
497,35,0,98776,1,9,0,6,2,0,1,0,0,60,0, <=50K.
498,34,0,107960,9,3,0,0,5,2,1,0,0,40,19, <=50K.
499,62,4,312286,5,15,4,3,2,0,0,0,0,35,0, <=50K.
500,33,2,48520,3,10,1,4,1,0,1,0,0,40,0, >50K.
501,39,0,224541,11,5,1,4,1,0,1,4386,0,55,3, <=50K.
502,36,1,237713,3,10,1,7,1,0,1,0,0,40,0, <=50K.
503,41,0,309990,7,13,4,5,3,0,0,0,0,33,0, <=50K.
504,39,2,37019,1,9,1,4,1,0,1,0,0,60,0, <=50K.
506,18,0,170183,1,9,0,5,0,0,0,0,0,10,0, <=50K.
507,61,0,142988,3,10,1,6,1,0,1,15024,0,45,0, >50K.
508,20,3,163205,10,11,0,5,0,0,0,0,0,36,0, <=50K.
509,35,2,455379,1,9,1,10,1,0,1,0,0,65,0, >50K.
510,27,0,104423,1,9,0,0,0,0,1,0,0,40,0, <=50K.
511,66,0,104936,4,6,2,2,3,0,0,0,0,38,0, <=50K.
512,21,0,542610,1,9,0,10,5,1,1,0,0,40,0, <=50K.
513,20,0,208117,3,10,0,2,0,0,0,0,0,18,0, <=50K.
514,34,0,105141,3,10,4,5,0,0,1,0,0,40,0, <=50K.
517,31,0,213339,1,9,3,7,2,0,0,0,0,40,0, <=50K.
518,41,0,177989,12,16,1,3,1,0,1,0,2051,60,0, <=50K.
519,64,4,107732,14,2,1,1,1,3,1,0,0,45,14, <=50K.
520,32,0,312403,7,13,0,6,2,0,0,0,0,40,0, <=50K.
521,30,1,176992,1,9,1,10,1,0,1,0,0,50,0, >50K.
522,36,2,84294,7,13,1,1,1,0,1,0,0,72,0, <=50K.
523,22,0,143062,3,10,0,1,0,0,1,0,0,12,0, <=50K.
524,53,1,139671,3,10,1,6,1,0,1,0,0,50,0, <=50K.
525,50,0,116814,1,9,2,5,2,4,0,0,0,40,0, <=50K.
526,36,0,37778,7,13,1,6,1,0,1,0,0,40,0, <=50K.
527,41,5,240900,0,7,1,6,1,0,1,0,0,40,0, <=50K.
528,55,0,202652,7,13,0,6,2,0,0,0,0,35,0, <=50K.
529,38,0,52187,7,13,1,8,1,0,1,15024,0,50,0, >50K.
530,28,0,349751,7,13,0,6,2,1,1,2174,0,50,0, <=50K.
531,24,1,238384,7,13,0,3,0,0,0,0,0,37,0, <=50K.
532,60,0,209844,3,10,4,5,5,0,0,0,0,40,0, <=50K.
533,54,0,333301,4,6,1,2,1,1,1,0,0,40,0, <=50K.
534,27,5,214974,1,9,1,4,1,0,1,0,0,60,0, <=50K.
535,30,0,113453,8,14,1,3,4,0,0,0,0,30,0, <=50K.
536,54,0,162238,1,9,2,10,2,0,1,0,0,45,0, <=50K.
537,44,0,98779,3,10,1,4,1,0,1,5178,0,40,0, >50K.
538,52,0,165001,1,9,1,10,1,0,1,0,0,60,0, >50K.
539,18,0,78528,0,7,0,2,0,0,1,0,0,20,0, <=50K.
540,55,0,353881,6,4,1,10,1,0,1,0,0,50,0, <=50K.
541,35,0,251396,7,13,1,3,1,0,1,0,0,50,0, >50K.
542,37,0,178100,7,13,4,6,2,0,0,0,0,40,0, >50K.
543,22,0,416165,3,10,0,5,0,0,0,0,0,40,0, <=50K.
544,45,0,177536,7,13,1,6,1,0,1,0,0,45,20, >50K.
545,38,0,203717,7,13,1,1,1,0,1,0,0,60,0, <=50K.
546,48,0,107231,7,13,1,3,1,0,1,0,0,40,0, <=50K.
547,35,0,106448,10,11,1,2,1,0,1,0,0,40,0, <=50K.
548,21,0,196816,10,11,1,4,5,0,1,0,0,50,0, <=50K.
549,37,2,191342,1,9,1,4,1,2,1,0,0,60,7, >50K.
550,18,0,170194,0,7,0,8,0,0,1,0,0,25,0, <=50K.
551,26,0,113587,4,6,4,0,0,0,1,0,0,35,0, <=50K.
552,48,5,72425,7,13,1,4,1,0,1,0,0,50,0, <=50K.
553,51,0,217480,3,10,3,5,2,1,1,8614,0,40,0, >50K.
554,52,0,120914,3,10,1,4,1,0,1,0,0,40,0, <=50K.
555,32,4,33945,7,13,1,1,1,0,1,0,0,40,0, >50K.
556,39,2,199753,7,13,1,2,1,0,1,0,0,60,0, <=50K.
557,51,0,144284,7,13,1,3,1,0,1,0,0,40,0, >50K.
558,54,0,53833,7,13,1,8,1,0,1,0,0,50,0, <=50K.
559,21,0,151158,3,10,0,3,2,0,0,0,0,25,0, <=50K.
560,43,0,125577,1,9,3,5,3,1,0,0,0,40,0, <=50K.
561,32,0,242323,3,10,0,5,0,0,0,0,0,40,0, <=50K.
562,31,4,195181,8,14,1,3,1,0,1,0,0,35,0, >50K.
564,26,0,341672,3,10,0,5,5,2,1,0,0,60,16, <=50K.
565,35,0,116369,1,9,0,4,2,0,1,0,0,40,0, <=50K.
566,73,0,113446,9,3,1,6,1,0,1,0,0,54,0, >50K.
567,25,2,121285,7,13,0,8,2,0,0,0,0,40,0, <=50K.
568,58,2,25124,10,11,1,1,1,0,1,0,2377,65,0, <=50K.
569,32,0,182274,1,9,3,2,0,0,0,0,0,37,0, <=50K.
570,28,0,103548,7,13,1,3,1,0,1,0,0,40,0, <=50K.
571,41,2,38434,8,14,0,8,2,0,0,0,0,30,0, <=50K.
572,53,2,317313,1,9,1,4,1,0,1,0,0,48,0, <=50K.
573,49,0,177543,1,9,3,5,3,0,0,0,0,35,0, <=50K.
574,55,0,139834,7,13,1,3,1,0,1,0,0,40,0, >50K.
575,29,0,118478,3,10,1,5,4,0,0,7298,0,50,0, >50K.
576,28,2,147951,10,11,1,1,1,0,1,0,0,80,0, <=50K.
577,44,0,201734,1,9,1,4,1,0,1,0,0,45,0, <=50K.
578,41,0,198196,8,14,1,6,1,0,1,0,0,45,0, >50K.
579,26,0,141876,10,11,1,8,1,0,1,3103,0,45,0, >50K.
580,23,0,325179,1,9,1,8,1,0,1,0,0,40,0, >50K.
581,37,2,143774,7,13,1,3,4,0,0,0,0,40,6, >50K.
582,23,0,152328,7,13,0,3,0,0,1,13550,0,50,0, >50K.
583,33,0,479600,3,10,0,2,3,1,0,0,0,40,0, <=50K.
584,44,0,180599,1,9,0,4,0,0,1,0,0,40,0, >50K.
585,21,0,448026,3,10,0,13,0,0,1,2907,0,30,0, <=50K.
586,36,0,300333,0,7,1,6,1,0,1,0,0,40,21, <=50K.
587,44,1,184105,7,13,1,5,1,0,1,5013,0,40,0, <=50K.
588,23,0,202084,1,9,0,2,3,1,0,0,0,40,0, <=50K.
589,26,0,29515,1,9,4,6,0,0,1,0,0,40,0, <=50K.
590,32,0,247328,9,3,0,2,2,0,1,0,0,40,3, <=50K.
591,31,0,188246,3,10,1,11,1,0,1,0,0,40,0, >50K.
592,50,1,105788,1,9,3,6,3,1,0,6497,0,35,0, <=50K.
593,18,5,352640,3,10,0,5,0,0,0,0,0,20,0, <=50K.
594,49,0,132576,7,13,1,6,1,0,1,0,0,50,0, >50K.
595,59,0,128829,1,9,4,2,2,0,0,0,0,40,0, <=50K.
596,38,0,93140,1,9,3,0,3,1,0,0,0,28,0, <=50K.
597,50,5,155965,3,10,1,8,1,0,1,0,0,55,0, <=50K.
598,51,5,335902,3,10,1,4,1,0,1,0,1672,55,0, <=50K.
599,22,0,158522,3,10,0,0,0,2,1,0,0,35,0, <=50K.
600,54,0,174806,1,9,1,0,4,0,0,0,0,40,0, >50K.
601,37,0,32207,1,9,0,10,2,0,1,0,0,40,0, <=50K.
602,31,0,43607,7,13,2,5,3,0,1,0,0,60,0, <=50K.
603,67,4,168224,7,13,1,6,1,0,1,0,0,40,0, <=50K.
605,21,0,311376,3,10,0,6,5,0,0,0,0,40,0, <=50K.
606,30,0,101562,1,9,0,5,2,0,0,0,0,40,0, <=50K.
607,32,1,267859,3,10,1,13,1,0,1,0,0,50,21, <=50K.
608,36,0,86143,10,11,0,4,0,2,1,0,0,40,0, <=50K.
609,33,1,217304,7,13,0,5,2,1,1,0,0,40,0, <=50K.
610,37,0,410034,1,9,1,4,1,0,1,0,0,56,0, <=50K.
611,29,0,293073,5,15,1,3,1,0,1,7298,0,48,0, >50K.
613,26,0,247425,3,10,0,8,2,1,1,0,0,40,9, <=50K.
614,51,0,128338,6,4,1,3,1,0,1,0,0,40,0, <=50K.
615,39,0,189344,1,9,1,0,1,0,1,0,0,40,3, <=50K.
616,18,0,366154,1,9,0,2,2,0,1,0,0,30,0, <=50K.
617,52,0,163051,13,8,1,0,1,0,1,0,1628,40,0, <=50K.
618,31,0,437200,3,10,1,1,1,0,1,0,0,40,3, <=50K.
619,45,0,323798,7,13,1,6,1,0,1,7298,0,53,0, >50K.
620,38,0,182570,3,10,1,0,1,0,1,0,0,38,0, <=50K.
621,21,0,200318,2,12,0,8,2,0,0,0,0,35,0, <=50K.
622,33,0,48520,1,9,3,11,2,0,1,0,0,40,0, <=50K.
623,39,0,130007,3,10,4,4,3,0,1,0,0,40,0, <=50K.
624,31,0,166248,1,9,1,0,1,0,1,0,0,40,0, <=50K.
625,43,0,203554,7,13,1,6,1,0,1,0,1902,50,0, >50K.
627,33,5,291333,7,13,1,6,1,0,1,7298,0,45,0, >50K.
628,49,2,39140,1,9,1,1,1,0,1,0,0,60,0, <=50K.
629,41,0,266439,1,9,1,0,1,0,1,0,0,40,0, <=50K.
630,55,2,126840,3,10,4,0,2,0,1,0,0,40,0, <=50K.
631,52,0,166419,3,10,4,5,2,1,0,0,0,37,0, <=50K.
632,42,0,287129,7,13,4,3,2,1,1,0,0,40,0, <=50K.
633,24,0,206827,3,10,0,5,0,0,0,0,0,30,0, <=50K.
634,42,0,173888,1,9,5,5,2,0,1,0,0,52,0, <=50K.
635,41,4,253250,7,13,1,6,1,0,1,7298,0,40,0, >50K.
636,35,0,337239,1,9,1,0,1,0,1,0,0,40,3, <=50K.
638,54,3,201127,8,14,4,6,2,0,1,0,0,42,0, >50K.
639,24,0,403107,9,3,0,11,5,0,1,0,0,40,3, <=50K.
642,57,3,223892,7,13,1,6,4,0,0,0,0,40,0, >50K.
643,58,4,191318,8,14,1,6,1,0,1,15024,0,40,0, >50K.
644,32,0,394708,1,9,0,2,3,1,1,0,0,40,0, <=50K.
645,22,0,119474,1,9,0,8,0,0,0,1055,0,25,0, <=50K.
646,20,0,419984,1,9,4,2,3,0,0,0,0,25,0, <=50K.
649,26,1,197897,1,9,0,5,0,1,0,0,0,20,20, <=50K.
650,33,0,286675,0,7,1,4,1,0,1,0,0,40,0, <=50K.
651,19,0,191986,4,6,0,8,3,0,0,0,0,40,0, <=50K.
652,50,2,90525,1,9,1,2,4,0,0,15024,0,20,0, >50K.
653,32,0,56150,1,9,1,8,1,0,1,0,0,40,0, <=50K.
654,51,1,248327,7,13,1,10,1,1,1,0,0,40,0, >50K.
655,18,0,90860,3,10,0,8,0,2,0,0,0,20,0, <=50K.
656,35,3,104858,8,14,1,6,1,0,1,0,0,50,0, >50K.
658,46,0,196707,1,9,4,4,2,0,1,0,0,55,0, <=50K.
659,37,0,29430,1,9,4,8,3,0,1,0,0,45,0, <=50K.
660,45,0,54038,3,10,1,5,4,0,0,0,1902,20,0, >50K.
661,63,0,281025,11,5,1,11,1,0,1,0,0,32,0, <=50K.
662,53,0,258832,1,9,0,2,5,2,1,0,0,10,7, <=50K.
663,24,0,131220,1,9,0,5,0,1,0,0,0,40,0, <=50K.
666,47,0,265097,1,9,1,0,1,0,1,0,0,40,0, <=50K.
667,41,0,185057,1,9,0,6,3,0,0,0,0,40,0, <=50K.
668,27,0,169557,1,9,4,0,2,0,1,6849,0,40,0, <=50K.
669,35,5,333636,1,9,1,6,1,1,1,0,0,75,0, <=50K.
670,19,0,181652,3,10,0,5,0,0,0,0,0,24,0, <=50K.
671,47,0,34307,3,10,3,2,2,0,0,0,0,35,0, <=50K.
672,25,3,198813,7,13,0,5,3,1,0,0,1590,40,0, <=50K.
673,59,1,240030,5,15,1,6,1,0,1,0,0,40,0, >50K.
674,28,0,226089,4,6,0,0,3,0,0,0,0,40,0, <=50K.
675,17,0,190941,4,6,0,8,0,0,0,0,0,20,0, <=50K.
676,21,0,160261,3,10,0,6,0,2,1,2463,0,50,20, <=50K.
677,31,0,208458,1,9,4,8,3,3,0,0,0,40,3, <=50K.
678,49,0,112761,1,9,4,11,2,0,0,0,0,40,0, <=50K.
679,48,1,67716,8,14,1,3,1,0,1,7688,0,50,0, >50K.
680,60,2,121076,12,16,4,8,2,0,1,0,0,20,0, <=50K.
681,33,2,182556,13,8,0,10,2,0,1,0,0,40,0, <=50K.
682,40,0,231348,1,9,1,4,1,0,1,0,0,40,0, <=50K.
683,42,0,55395,3,10,1,4,1,0,1,0,0,52,0, <=50K.
684,34,0,344073,1,9,1,10,1,0,1,5013,0,40,0, <=50K.
685,38,3,318912,10,11,4,5,0,1,1,0,0,52,0, <=50K.
686,58,2,237546,3,10,1,6,1,0,1,0,0,70,0, >50K.
688,52,0,305090,3,10,3,8,5,0,0,0,0,55,0, <=50K.
689,22,1,198478,3,10,1,13,1,0,1,0,0,40,0, <=50K.
690,24,0,321435,7,13,1,1,1,0,1,0,0,35,0, >50K.
691,39,0,259716,1,9,4,0,3,0,0,0,0,40,3, <=50K.
692,41,0,191547,8,14,1,6,1,0,1,99999,0,55,0, >50K.
694,56,0,225927,11,5,1,4,1,0,1,2580,0,40,0, <=50K.
695,21,0,256504,1,9,0,2,2,0,0,0,0,40,0, <=50K.
696,29,0,168526,1,9,4,8,3,0,0,0,0,25,0, <=50K.
697,45,0,44489,10,11,4,2,2,0,1,0,0,10,0, <=50K.
698,44,1,159449,3,10,1,13,1,0,1,0,0,80,0, >50K.
699,54,0,387540,8,14,1,3,1,0,1,0,0,45,0, >50K.
700,24,0,314819,3,10,0,4,2,0,1,2174,0,40,0, <=50K.
701,40,0,34722,7,13,1,6,1,0,1,0,0,50,0, <=50K.
702,43,4,125831,7,13,0,3,0,0,1,99999,0,60,0, >50K.
704,41,2,264663,0,7,4,2,2,0,0,0,0,40,0, <=50K.
705,32,0,294121,10,11,4,5,2,0,0,0,0,40,0, <=50K.
706,31,0,83912,7,13,1,5,4,0,0,0,0,25,3, <=50K.
707,26,0,241626,1,9,4,5,2,0,1,0,0,40,0, <=50K.
708,50,4,137815,7,13,1,4,1,0,1,0,0,40,0, >50K.
709,62,5,153891,10,11,1,6,1,0,1,3137,0,40,0, <=50K.
710,24,0,83774,1,9,1,2,1,0,1,2885,0,45,0, <=50K.
711,58,0,199067,7,13,4,6,2,0,1,0,0,65,0, >50K.
712,44,5,57233,3,10,1,4,1,0,1,0,0,40,0, >50K.
713,44,0,211517,13,8,4,2,2,0,1,0,0,40,0, <=50K.
714,37,5,132879,3,10,1,10,1,0,1,0,0,50,0, >50K.
715,65,2,72776,6,4,0,1,2,0,1,2964,0,40,0, <=50K.
716,33,0,54318,1,9,1,4,1,0,1,0,0,40,0, >50K.
718,56,2,174564,8,14,1,3,1,0,1,0,0,60,0, >50K.
719,35,0,179579,8,14,1,6,1,0,1,0,1977,48,0, >50K.
720,33,0,187618,7,13,0,3,0,0,1,0,1741,40,0, <=50K.
721,35,0,186819,7,13,1,7,1,0,1,0,0,48,0, <=50K.
722,47,2,60087,3,10,5,6,2,0,0,0,0,60,0, <=50K.
723,35,2,28987,11,5,1,4,1,4,1,0,0,96,0, <=50K.
724,56,0,187355,3,10,4,8,3,0,0,0,0,40,0, <=50K.
725,29,5,218555,8,14,0,3,0,0,1,0,0,40,0, <=50K.
726,53,5,94214,5,15,1,3,1,2,1,7298,0,50,8, >50K.
727,42,0,204729,10,11,3,8,3,1,0,0,0,25,0, <=50K.
729,24,0,236696,7,13,0,7,2,0,1,0,0,50,22, <=50K.
730,33,0,179747,1,9,1,0,1,0,1,0,0,40,0, <=50K.
731,42,0,187322,4,6,1,8,1,0,1,0,0,45,0, <=50K.
732,38,4,116975,3,10,1,13,1,0,1,0,1887,50,0, >50K.
733,32,0,205950,1,9,0,0,0,0,1,0,0,40,0, <=50K.
734,20,2,190968,6,4,0,4,0,0,1,0,0,20,0, <=50K.
735,32,0,160458,1,9,1,4,1,0,1,0,0,50,0, <=50K.
736,28,1,190911,3,10,1,13,1,0,1,0,0,40,0, >50K.
737,51,0,85382,1,9,1,4,1,0,1,0,0,55,0, >50K.
738,41,1,129793,1,9,0,2,0,0,1,0,0,30,0, <=50K.
739,37,1,270181,2,12,5,2,3,1,0,0,0,50,0, <=50K.
740,23,0,243723,1,9,1,2,4,0,0,0,0,40,0, <=50K.
741,40,0,168113,1,9,1,4,1,0,1,0,0,40,0, <=50K.
742,47,0,652784,4,6,1,0,1,0,1,0,0,40,0, <=50K.
743,46,2,315984,1,9,1,6,1,0,1,0,0,50,0, <=50K.
744,24,0,311311,7,13,0,8,2,0,1,0,0,40,0, <=50K.
745,40,0,111336,1,9,4,0,3,1,0,0,0,28,0, <=50K.
746,30,2,100252,1,9,1,0,0,2,1,0,0,60,13, <=50K.
747,41,4,186990,5,15,2,3,2,3,0,0,0,52,0, >50K.
748,37,4,241633,7,13,1,5,4,1,0,0,0,45,0, >50K.
749,49,3,252616,1,9,1,10,1,2,1,0,0,40,7, <=50K.
750,41,3,46366,7,13,1,6,4,1,0,0,0,50,0, >50K.
751,52,1,266138,10,11,1,6,1,0,1,0,0,35,0, <=50K.
752,23,0,32732,3,10,0,8,2,0,1,0,0,50,0, <=50K.
753,34,0,361978,1,9,4,4,3,1,0,1471,0,40,0, <=50K.
754,25,4,77661,7,13,0,6,2,0,0,0,2444,40,0, >50K.
755,44,5,60087,1,9,1,4,1,0,1,0,0,45,0, >50K.
756,31,1,197550,1,9,4,3,3,0,1,0,0,33,0, <=50K.
757,53,0,170701,7,13,4,5,3,0,0,0,0,40,0, <=50K.
758,62,0,159822,1,9,1,6,1,0,1,0,0,50,0, <=50K.
759,35,0,211494,7,13,0,6,2,0,1,0,1876,55,0, <=50K.
760,30,3,340899,7,13,0,3,2,0,1,0,0,40,0, <=50K.
761,48,4,224752,1,9,1,5,4,0,0,0,0,40,0, >50K.
762,36,0,102568,7,13,0,3,2,0,0,0,0,40,0, >50K.
763,32,0,220690,0,7,4,2,2,0,1,0,0,33,0, <=50K.
764,22,0,303170,3,10,0,9,0,0,0,0,0,28,0, <=50K.
766,19,0,192162,1,9,0,3,2,0,0,0,0,40,0, <=50K.
767,26,0,201635,1,9,0,5,2,0,0,0,0,40,0, <=50K.
769,56,4,133728,3,10,1,6,1,0,1,0,0,35,0, >50K.
770,45,0,347025,6,4,2,2,3,0,0,0,0,21,0, <=50K.
771,23,0,110998,3,10,0,5,0,2,0,0,0,40,7, <=50K.
772,31,0,122347,1,9,3,11,2,0,1,0,0,40,0, <=50K.
773,30,0,127875,0,7,0,8,3,0,0,0,0,8,0, <=50K.
774,42,0,167534,1,9,1,11,1,0,1,5013,0,35,0, <=50K.
775,27,4,152560,5,15,1,3,1,0,1,0,0,60,0, <=50K.
776,37,0,265144,7,13,1,6,1,0,1,0,0,50,0, >50K.
777,31,0,302679,1,9,0,0,2,0,1,0,0,60,0, <=50K.
778,33,0,290763,7,13,3,3,2,0,0,0,0,40,0, <=50K.
779,64,0,86837,15,1,1,11,1,2,1,0,0,40,7, <=50K.
780,32,0,147118,1,9,4,2,2,0,0,0,0,40,0, <=50K.
782,37,0,169469,3,10,1,4,1,0,1,0,0,40,0, <=50K.
783,25,0,189334,0,7,1,10,1,0,1,0,0,40,0, <=50K.
784,49,0,139571,1,9,1,5,1,0,1,4064,0,40,0, <=50K.
785,36,0,111545,7,13,1,3,1,0,1,0,1902,40,0, >50K.
786,67,0,72776,3,10,1,11,1,0,1,10566,0,15,0, <=50K.
787,54,0,307973,1,9,1,11,1,0,1,0,0,40,0, >50K.
788,45,1,211666,12,16,0,3,2,0,0,0,0,40,0, >50K.
789,30,0,143766,3,10,0,4,2,0,1,0,0,40,0, <=50K.
790,39,4,112812,1,9,1,13,5,0,0,0,0,40,0, <=50K.
791,57,0,43290,4,6,4,2,2,4,0,0,0,20,0, <=50K.
792,57,0,111385,4,6,0,2,2,0,1,0,0,40,0, <=50K.
793,23,2,145744,1,9,1,1,1,0,1,0,0,40,0, <=50K.
794,49,1,126754,1,9,1,2,5,0,1,0,0,40,23, <=50K.
795,46,4,54260,7,13,1,3,1,0,1,0,0,10,0, >50K.
796,41,4,34895,7,13,0,7,2,0,0,0,0,43,0, <=50K.
797,44,0,166740,10,11,1,7,1,0,1,0,0,45,0, <=50K.
798,25,0,143062,7,13,0,2,0,0,0,2463,0,30,0, <=50K.
799,34,1,191957,7,13,1,4,1,1,1,0,0,45,0, >50K.
800,24,0,109456,7,13,0,8,0,0,1,0,0,25,0, <=50K.
801,32,0,198183,7,13,0,6,2,0,0,0,0,45,0, <=50K.
802,27,1,157449,1,9,1,7,1,0,1,0,0,50,0, >50K.
803,67,0,53874,13,8,1,0,1,1,1,0,0,40,21, <=50K.
804,36,0,191754,1,9,1,4,1,0,1,0,0,40,0, <=50K.
805,40,0,320071,3,10,4,6,2,0,1,0,1408,48,0, <=50K.
806,24,0,164574,1,9,1,10,1,0,1,0,0,40,0, <=50K.
807,46,0,185870,7,13,1,8,1,0,1,0,1902,40,0, >50K.
808,44,4,165745,1,9,4,5,3,0,0,0,0,38,0, <=50K.
809,23,2,40323,3,10,1,4,1,0,1,0,0,40,0, >50K.
810,46,0,199378,5,15,0,3,2,0,1,0,0,90,0, <=50K.
811,31,0,289889,10,11,0,7,2,0,1,0,0,40,0, <=50K.
812,21,1,152200,3,10,1,13,0,1,1,0,0,40,0, <=50K.
813,61,0,198231,1,9,1,4,1,0,1,0,0,40,0, >50K.
814,71,2,28865,1,9,1,1,1,0,1,0,0,15,0, <=50K.
815,42,0,26915,7,13,1,6,1,0,1,0,0,40,0, >50K.
